country,year,qod,instaccount,elecaccount,socaccount,qog,fisccap,coordcap,delivcap,qol,soclife,econlife,envlife,uncertainty,trust,confgov,population,gdp_capita,gdp_growth,inflation,regime,globalization,civil_war,interstate_conflict
COG,2000,32.81,27.66,25.52,42.24,27.34,22.73,31.37,31.61,24.14,31.65,20.54,33.95,0.0780084,,,3127420,4441,7.5759803952642,-0.881991517025449,0,40.5167808532715,0,0
COG,2001,32.7,28.04,25.49,41.82,27.87,26.36,31.73,31.72,28.55,34.72,30.92,34.0,0.049384975,,,3217930,4480,3.80260189913561,0.0559899218140879,0,40.2309761047363,0,0
COG,2002,34.3,27.85,48.3,42.15,27.86,23.36,31.82,32.12,26.45,31.7,31.77,34.49,0.031023925,,,3310376,4554,4.58187006108889,4.37875971780872,1,41.9295082092285,0,0
COG,2003,34.33,27.99,48.33,42.13,28.14,24.81,32.5,31.88,27.68,33.15,32.45,34.51,0.00095335,,,3406915,4461,0.813264076303781,-0.631844987363151,1,42.0501976013184,0,0
COG,2004,34.36,27.87,48.33,42.15,28.2,26.34,32.49,31.8,32.85,39.46,32.96,34.79,0.014625525,,,3510468,4480,3.47663162118089,2.42976607961798,1,46.1935882568359,0,0
COG,2005,34.25,28.09,48.39,42.27,28.45,29.61,32.53,31.75,21.39,27.65,25.89,29.02,0,,,3622775,4678,7.75575897806648,3.09449011456182,1,46.9896659851074,0,0
COG,2006,34.17,28.14,48.36,42.34,28.85,32.37,32.5,31.95,24.44,30.31,30.35,29.89,0,,,3745143,4886,7.98623836334291,6.53784395299605,1,44.7485008239746,0,0
COG,2007,33.39,28.02,46.89,42.13,28.75,30.81,32.46,32.02,33.57,41.28,32.03,30.76,0,,,3876123,4409,-6.61399480553222,2.65464645060699,1,44.8456268310547,0,0
COG,2008,33.37,27.7,46.75,42.17,29.09,36.08,32.53,31.91,35.22,43.07,32.8,31.72,0,,,4011487,4529,6.30637595754978,4.95875092023155,1,45.5118522644043,0,0
COG,2009,34.66,27.58,49.21,42.27,28.47,28.51,32.55,31.87,36.3,44.09,33.65,32.14,0,,,4145400,4893,11.6372888599895,4.4150037479522,1,49.8388061523438,0,0
COG,2010,34.33,27.99,49.03,41.89,28.81,32.99,32.53,31.84,38.07,46.99,29.57,34.62,0.032618425,,,4273738,5217,9.93126543313406,0.39152501122766,1,49.6508293151855,0,0
COG,2011,34.33,28.02,49.27,41.89,29.17,36.29,32.4,32.02,38.66,45.51,37.72,35.48,0.0272016,,,4394842,5185,2.20591936280752,1.75958704273802,1,47.6180877685547,0,0
COG,2012,33.39,27.99,47.45,41.91,28.88,32.75,32.4,32.09,42.42,50.39,37.23,36.23,0.025367625,,,4510197,5555,9.9471531408645,5.01018773134464,1,47.093677520752,0,0
COG,2013,34.08,32.73,47.68,40.8,27.53,34.69,29.56,31.61,40.31,48.25,34.44,37.26,0.003521375,,,4622757,5381,-0.712434450529827,4.63161619729463,1,47.6218299865723,0,0
COG,2014,34.39,32.47,47.66,40.87,27.64,34.83,29.64,31.82,41.26,49.07,35.02,38.37,0.022297175,,,4736965,5564,6.71667933273281,0.912139545450186,1,52.2974014282227,0,0
COG,2015,34.47,32.56,47.77,40.85,27.04,30.72,29.6,31.42,41.64,49.65,33.97,39.6,0.009730375,,,4856093,5252,-3.55058176538323,3.16909796750824,1,53.968578338623,0,0
COG,2016,33.12,32.47,44.66,40.85,27.17,32.73,29.57,31.44,43.81,50.62,40.86,40.59,0.076057575,,,4980996,4599,-10.7832382686521,3.19056179723775,1,54.2386512756348,1,0
COG,2017,33.94,34.13,45.43,41.11,25.98,29.18,27.22,31.53,43.02,51.42,32.36,41.74,0.042258025,,,5110701,4274,-4.38253094681009,0.450063823285575,1,54.174129486084,0,0
COG,2018,33.92,34.51,45.43,41.44,27.34,27.0,30.76,31.48,43.92,52.6,31.48,43.07,0.029631175,,,5244363,3907,-4.80535155732963,1.15277896375521,1,53.381404876709,0,0
COG,2019,33.04,34.18,45.46,39.47,25.59,17.26,29.89,30.41,43.97,53.05,29.3,44.22,0.075870775,,,5380504,3673,-0.0868859566422202,2.20607305781522,1,52.4971389770508,0,0
COL,2000,66.83,68.72,73.34,64.63,44.08,25.02,42.17,53.83,67.98,70.65,52.9,89.28,0.093101225,,,39629965,9073,2.92486148314592,9.22257080235504,2,52.5077362060547,1,0
COL,2001,66.83,68.82,73.4,64.28,44.37,26.95,42.29,53.91,65.13,65.17,58.29,91.98,0.110239525,,,40255956,9082,1.67789830769955,7.96970293133976,2,53.0681991577148,1,0
COL,2002,65.98,67.81,74.81,61.34,47.45,26.1,49.87,53.6,65.55,66.24,57.55,89.85,0.252907825,,,40875363,9169,2.50398046550686,6.35192507425155,2,48.3658332824707,1,0
COL,2003,67.33,67.5,74.84,63.59,47.81,27.17,50.09,53.75,67.91,69.26,57.43,90.28,0.1367365,,,41483872,9388,3.91827190359832,7.1307416862268,2,49.6570053100586,1,0
COL,2004,67.17,67.38,74.72,63.9,47.91,31.93,49.75,53.65,67.97,69.33,57.49,90.56,0.038390125,,,42075953,9750,5.33302206745236,5.90126181451809,2,51.0963897705078,1,0
COL,2005,67.19,67.62,74.81,63.9,48.23,34.32,49.9,53.68,70.7,72.03,59.77,91.59,0.11844295,0.1446709,2.4571333,42647731,10083,4.82876110795085,5.05142028722872,2,52.1015129089355,1,0
COL,2006,67.44,68.0,75.16,63.85,48.38,35.54,50.0,53.8,71.08,72.55,59.46,91.31,0.0758982,,,43200901,10623,6.71686869844402,4.29245011787705,2,56.5946197509766,1,0
COL,2007,67.8,68.32,75.31,64.2,48.38,35.89,49.75,53.92,71.57,73.14,59.47,91.7,0.047676075,,,43737512,11199,6.73819469090975,5.54514128187459,2,58.6732292175293,1,0
COL,2008,68.68,68.39,75.31,66.15,47.6,26.27,49.72,53.95,72.78,74.4,60.12,92.41,0.0663169,,,44254972,11432,3.28344618616541,6.99855040288351,2,58.4390029907227,1,0
COL,2009,68.54,68.82,75.28,66.12,47.74,26.87,49.77,54.09,74.64,76.51,61.44,92.11,0.098924,,,44750054,11434,1.13964864548062,4.2010447688327,2,58.4846076965332,1,0
COL,2010,71.41,68.19,77.21,69.77,48.61,25.29,52.09,53.9,75.91,77.6,62.9,92.71,0.05076245,,,45222699,11823,4.49465897070922,2.27118326422564,2,59.3811073303223,1,0
COL,2011,74.06,70.29,77.33,75.22,49.86,25.83,54.72,54.08,75.8,77.98,60.99,92.81,0.0752697,,,45662747,12523,6.94789198173555,3.41758959146978,2,60.2442092895508,1,0
COL,2012,74.31,69.71,77.39,75.5,50.97,39.91,54.68,54.09,74.77,76.61,60.85,93.26,0.065678,0.041305795,2.2506666,46075721,12896,3.91263576716115,3.16732560328694,2,61.0345458984375,1,0
COL,2013,75.05,67.64,77.48,79.27,50.54,31.87,55.46,53.71,71.47,72.29,60.77,94.0,0.073080675,,,46495492,13436,5.13399351995672,2.01809847891195,2,61.9672050476074,1,0
COL,2014,75.74,68.51,77.77,79.18,50.77,32.67,55.67,53.88,72.04,72.98,61.17,94.08,0.07296565,,,46967706,13899,4.49903000110972,2.89781874427855,2,62.1420783996582,1,0
COL,2015,75.52,68.46,77.77,78.96,50.5,32.69,55.25,53.7,73.43,73.29,66.38,94.7,0.066749,,,47520667,14144,2.95590137527523,4.99023427513779,2,62.822681427002,1,0
COL,2016,75.52,67.55,77.57,79.41,50.63,31.26,55.78,53.72,72.36,73.53,59.87,95.27,0.108375625,,,48175048,14243,2.08738250162794,7.51429322788323,2,62.871280670166,1,0
COL,2017,74.33,67.47,77.16,77.57,50.99,32.98,55.64,54.36,73.37,73.43,65.46,95.52,0.07313245,,,48909844,14220,1.35936086788746,4.3121410323773,2,63.3608055114746,0,0
COL,2018,73.62,66.68,82.67,70.93,51.19,34.5,54.14,55.67,72.79,74.03,59.7,95.88,0.110077825,0.045394737,1.8828948,49661056,14357,2.56432428277704,3.24023413752975,2,63.5348510742188,1,0
COL,2019,71.91,66.32,82.46,68.4,48.94,33.27,49.72,55.4,73.36,73.06,66.05,96.83,0.053953425,,,50339443,14625,3.28111680452643,3.52549273618952,2,63.9171714782715,1,0
CRI,2000,94.95,81.52,93.11,98.41,67.27,21.42,76.35,69.42,67.28,66.24,63.99,93.38,0.0643495,,,3962369,12469,3.86871808838076,10.9615496593622,3,60.3702735900879,0,0
CRI,2001,94.95,81.4,92.99,98.41,67.46,22.2,76.52,69.42,66.86,65.65,63.98,94.55,0.051754175,,,4034074,12675,3.49116987235043,11.2556157091172,3,61.082935333252,0,0
CRI,2002,94.82,81.19,93.37,97.8,67.34,22.15,76.28,69.5,67.96,66.79,64.54,94.85,0.0365369,,,4100922,12879,3.41687639037164,9.16752048509115,3,61.3297996520996,0,0
CRI,2003,94.76,81.4,93.31,97.73,67.34,22.76,76.28,69.39,82.9,85.6,65.35,95.12,0.033218975,,,4164053,13224,4.31717986617619,9.4475809161698,3,62.7175483703613,0,0
CRI,2004,94.57,81.6,93.4,97.49,67.21,22.45,76.02,69.4,70.5,69.78,65.26,95.33,0.05680505,,,4225156,13598,4.4245995968847,12.3148150178852,3,62.378044128418,0,0
CRI,2005,94.54,81.67,93.46,97.47,67.01,22.74,76.09,68.78,72.57,71.86,67.63,95.23,0.08877105,,,4285504,13925,3.976666368143,13.7982949108987,3,63.4427185058594,0,0
CRI,2006,95.89,81.28,95.6,98.29,66.93,22.98,76.09,68.72,72.23,71.47,67.27,95.63,0.052145775,,,4345421,14727,7.32669543214899,11.4705968149052,3,65.0528945922852,0,0
CRI,2007,96.11,81.23,95.63,98.74,67.17,24.48,76.13,68.78,73.14,72.57,67.21,95.74,0.022704925,,,4404626,15716,8.2151319834673,9.35724456417162,3,66.7335433959961,0,0
CRI,2008,95.78,81.16,95.72,98.08,67.14,25.65,75.99,68.71,73.51,73.07,67.29,95.81,0.0200441,,,4463123,16231,4.7381748779288,13.4244635507283,3,65.9548492431641,0,0
CRI,2009,95.84,81.04,95.84,98.08,67.08,23.92,76.04,68.8,72.33,72.16,64.54,96.19,0.000979125,,,4520739,15869,-0.873455942851123,7.84270167700652,3,65.6294708251953,0,0
CRI,2010,95.95,81.5,95.84,98.06,64.92,23.59,76.29,64.7,72.3,71.15,68.74,95.71,0.0276487,,,4577371,16448,5.36034352613726,5.66275708420023,3,65.9150543212891,0,0
CRI,2011,96.03,81.35,95.87,98.03,65.01,23.28,76.35,64.71,74.46,74.1,67.87,96.05,0.0360615,,,4633086,16950,4.40315923980432,4.87799830970698,3,66.6786193847656,0,0
CRI,2012,96.09,81.43,95.89,97.94,64.8,23.09,76.05,64.62,75.88,75.8,67.9,96.32,0.05606845,,,4688003,17555,4.8825923686673,4.49545314354611,3,66.5655822753906,0,0
CRI,2013,95.92,81.93,95.72,97.47,62.97,23.49,72.21,64.47,75.08,74.87,67.56,96.41,0.063796525,,,4742111,17749,2.49476610781217,5.23133614174423,3,67.0307388305664,0,0
CRI,2014,95.62,81.93,95.69,97.04,66.2,23.17,74.84,68.26,75.38,75.4,67.06,96.35,0.0476589,,,4795390,18169,3.54210987752421,4.51920098516958,3,67.9708099365234,0,0
CRI,2015,95.4,82.27,95.72,96.61,66.59,23.61,75.88,68.17,76.13,75.5,70.35,96.63,0.05786565,,,4847805,18625,3.65208096794373,0.801982005099592,3,67.1801147460938,0,0
CRI,2016,94.62,81.79,95.66,95.57,66.54,24.04,75.59,68.16,74.98,74.7,67.63,96.65,0.1008064,,,4899336,19212,4.20432325178332,-0.0174788505908107,3,70.3586578369141,0,0
CRI,2017,93.96,83.59,95.72,92.49,66.37,24.15,78.8,65.12,76.37,75.43,71.67,96.86,0.125552825,,,4949955,19749,4.15769896287743,1.62590692991729,3,71.0635757446289,0,0
CRI,2018,92.8,83.76,95.13,90.26,66.37,24.42,78.88,65.05,78.63,79.08,68.13,97.29,0.096263175,,,4999443,20074,2.61590440443709,2.22111461526584,3,71.3293762207031,0,0
CRI,2019,93.41,83.78,95.16,91.16,66.4,24.98,78.94,65.12,79.35,78.99,72.57,97.31,0.053116575,,,5047561,20297,2.25631507916432,2.09604635327805,3,71.8506469726562,0,0
CUB,2000,14.34,25.03,40.21,16.26,28.97,22.47,43.3,24.58,78.4,83.91,53.46,88.06,,,,11126423,4611,5.9147601740486,,0,47.8631057739258,0,0
CUB,2001,14.01,24.75,40.21,16.07,29.03,22.47,43.43,24.58,75.61,80.42,53.29,88.03,,,,11164676,4867,3.18502990449461,,0,48.8833541870117,0,0
CUB,2002,14.01,25.06,40.18,16.19,29.14,22.58,43.57,24.66,76.52,81.95,51.77,87.77,,,,11199664,5025,1.42482126141282,,0,48.9925079345703,0,0
CUB,2003,13.96,25.08,40.3,16.26,29.04,22.3,43.53,24.5,77.22,82.6,52.17,88.77,,,,11229185,5183,3.79274022304334,,0,50.131103515625,0,0
CUB,2004,14.12,24.67,40.3,16.19,29.1,22.29,43.61,24.55,78.54,83.45,55.37,89.11,,,,11250369,5246,5.77053807021559,,0,50.5915908813477,0,0
CUB,2005,14.48,24.96,40.24,16.75,29.07,22.58,43.61,24.52,81.67,85.89,61.34,89.27,,,,11261586,5422,11.2016564219094,,0,50.9904518127441,0,0
CUB,2006,14.4,24.99,40.18,16.82,29.05,22.57,43.55,24.55,80.93,85.07,60.7,89.67,,,,11261241,6229,12.0658631129953,,0,52.4075469970703,0,0
CUB,2007,15.06,24.94,40.18,18.29,28.9,22.43,43.24,24.5,80.01,84.82,56.89,90.11,,,,11251117,6482,7.26213696647943,,0,53.922550201416,0,0
CUB,2008,14.21,25.11,37.77,18.58,28.95,22.4,43.21,24.57,80.26,84.84,57.31,90.37,,,,11236975,6907,4.11682804164681,,0,55.0441055297852,0,0
CUB,2009,14.15,25.35,37.69,18.63,28.96,22.72,43.29,24.51,80.19,84.56,58.46,90.59,,,,11226711,7187,1.4513054307407,,0,54.902027130127,0,0
CUB,2010,14.15,25.3,37.71,18.77,28.95,22.58,43.23,24.59,81.37,84.67,64.0,90.64,,,,11225833,7566,2.39035229650723,,0,55.9710121154785,0,0
CUB,2011,14.07,25.71,37.74,18.72,28.87,22.69,43.09,24.59,78.79,82.96,57.69,90.83,,,,11236671,7968,2.80230083647626,,0,56.6641120910645,0,0
CUB,2012,14.32,25.59,37.71,18.67,28.86,22.63,43.03,24.54,80.69,84.49,60.61,91.23,,,,11257112,8210,3.01490028898772,,0,56.9445114135742,0,0
CUB,2013,14.26,23.69,38.39,18.74,27.7,22.4,40.93,24.23,78.88,82.75,58.42,91.61,,,,11282722,8487,2.74760256257211,,0,57.5054626464844,0,0
CUB,2014,13.93,23.88,38.45,18.36,27.76,22.45,40.86,24.27,78.33,82.35,57.13,91.85,,,,11306909,8773,1.04757663187654,,0,57.1406288146973,0,0
CUB,2015,13.87,23.61,38.42,18.39,25.24,22.44,40.75,19.7,78.75,80.88,64.89,92.2,,,,11324777,9074,4.43814195922121,,0,57.8000984191895,0,0
CUB,2016,14.67,23.71,38.3,20.14,24.16,22.42,37.74,20.16,76.99,80.93,55.86,92.42,,,,11335108,9201,0.513761467889907,,0,58.1745719909668,0,0
CUB,2017,14.48,23.64,38.33,20.0,24.13,22.47,37.67,20.15,80.27,82.41,64.29,95.49,,,,11339255,9364,1.80905439941586,,0,62.4899406433105,0,0
CUB,2018,18.78,29.75,39.77,24.78,24.5,22.66,38.53,20.14,78.58,82.92,53.24,96.17,,,,11338146,9576,2.24848039303581,,0,62.8161697387695,0,0
CUB,2019,19.39,29.85,39.71,26.23,24.57,23.72,38.45,20.12,80.69,82.74,64.79,96.37,,,,11333484,9788,-0.164839982463832,,0,62.8669776916504,0,0
CYP,2000,79.71,69.25,84.75,81.85,56.45,38.92,58.79,61.14,81.92,84.17,64.17,97.98,,,,943288,32883,5.96531031488554,4.14165764702056,2,64.0813522338867,0,0
CYP,2001,80.95,69.01,86.77,81.78,56.6,39.96,58.67,61.14,83.88,84.48,72.33,98.23,,,,960274,33816,3.95256054086292,1.97304191729919,2,64.8360137939453,0,0
CYP,2002,80.67,68.17,86.57,81.74,56.55,40.07,58.63,61.24,86.87,87.94,73.94,98.25,,,,976968,34676,3.72295649883057,2.80115505180746,2,64.7136917114258,0,0
CYP,2003,79.87,64.66,86.66,81.76,57.01,36.79,60.1,61.34,85.61,86.52,73.17,98.18,,,,993562,35156,2.6232861229859,4.13906538686856,2,65.7693557739258,0,0
CYP,2004,81.89,65.07,86.77,86.09,59.09,34.02,64.19,62.2,86.83,87.87,73.92,98.33,,,,1010410,36432,5.02634392575987,2.28621706801675,3,72.1463775634766,0,0
CYP,2005,82.49,65.26,86.8,86.35,59.33,37.04,64.16,62.28,87.29,89.12,71.51,98.01,,,,1027657,37654,4.85300383835666,2.56016132330235,3,73.1247253417969,0,0
CYP,2006,84.26,64.8,90.59,86.43,59.71,40.71,64.28,62.25,88.08,89.26,75.16,98.37,,0.098875061,2.5220785,1045508,38776,4.71382866563106,2.30468732978557,3,74.1558456420898,0,0
CYP,2007,84.09,65.07,90.47,86.45,60.69,48.17,65.22,62.23,84.81,85.03,74.84,98.36,,,,1063708,39895,5.09806845261184,2.37265183669722,3,79.7867736816406,0,0
CYP,2008,84.42,65.4,90.7,86.4,60.59,45.63,65.43,62.26,88.45,89.42,76.4,98.38,,0.089509211,2.6375637,1081568,40324,3.6468119905756,4.66900841902484,3,80.2859878540039,0,0
CYP,2009,84.2,65.12,90.7,86.57,60.48,40.74,65.47,62.81,89.26,90.14,77.24,98.32,,,,1098089,38465,-2.01526235906867,0.326276652249795,3,79.7242660522461,0,0
CYP,2010,84.53,65.09,90.67,87.25,60.41,40.22,65.42,62.79,87.72,88.43,76.68,98.12,,,,1112617,38227,2.01469570699406,2.43004084102253,3,80.3832778930664,0,0
CYP,2011,84.67,65.09,90.53,87.54,60.52,41.77,65.27,62.81,87.42,87.98,76.85,98.23,,0.076055437,2.2331667,1124837,37414,0.401437941132741,3.28944939564212,3,80.2764129638672,0,0
CYP,2012,84.51,64.95,90.56,87.23,60.38,41.17,65.14,62.82,88.04,88.84,76.24,98.09,,,,1135046,35578,-3.44682208589713,2.38905410042319,3,80.3648223876953,0,0
CYP,2013,84.29,63.53,90.38,87.28,60.45,41.54,65.08,62.87,87.59,89.2,72.72,98.29,,,,1143866,33324,-6.55307825499119,-0.399357676464408,3,79.9076309204102,0,0
CYP,2014,84.01,63.41,90.41,87.04,60.27,41.91,64.97,62.75,88.87,90.55,73.81,98.35,,,,1152297,33065,-1.82930910922002,-1.35498885446312,3,81.8192520141602,0,0
CYP,2015,84.4,63.72,90.32,87.56,60.3,40.47,65.07,62.76,88.39,89.7,74.64,98.29,,,,1160987,34376,3.38307971194378,-2.09699769053118,3,81.3450317382812,0,0
CYP,2016,84.26,63.7,90.44,87.66,60.13,39.48,65.04,62.62,88.39,89.94,73.88,98.15,,,,1170189,36527,6.45455446625895,-1.42916666666668,3,82.1116180419922,0,0
CYP,2017,85.11,67.95,90.35,87.11,60.04,40.71,64.2,62.94,89.39,90.42,77.09,98.2,,,,1179685,37767,5.85254035493243,0.5317664961745,3,82.529899597168,0,0
CYP,2018,84.26,67.69,90.15,86.09,60.34,40.89,64.7,63.19,88.06,89.63,73.15,98.53,,,,1189262,38822,5.69284172448825,1.43549119531762,3,82.7254486083984,0,0
CYP,2019,83.07,59.77,90.15,86.85,59.61,40.28,64.61,62.04,89.34,90.54,76.33,98.46,,0.067565173,2.212131,1198574,39545,5.28318739627791,0.250370996758456,3,81.6424865722656,0,0
CZE,2000,87.02,76.52,86.04,91.14,57.33,34.04,68.19,55.54,85.66,83.55,86.24,97.41,0.0592122,,,10255063,25056,4.00102863502944,3.77538829151733,3,75.3081359863281,0,0
CZE,2001,86.82,76.5,86.13,91.21,57.36,34.85,67.92,55.7,86.89,83.7,91.56,97.78,0.064863375,,,10216605,25916,3.04297656257042,4.66267556988255,3,76.8484191894531,0,0
CZE,2002,88.92,76.69,90.12,90.97,57.47,36.14,67.83,55.72,86.8,83.54,91.85,97.78,0.0892762,,,10196916,26374,1.56985532822202,1.90298097019031,3,77.0140075683594,0,0
CZE,2003,88.89,76.5,90.09,91.12,57.67,37.29,67.93,55.85,86.77,83.4,91.99,97.78,0.088614775,,,10193998,27327,3.58368845880418,0.118739205526785,3,77.4569396972656,0,0
CZE,2004,88.97,76.52,90.09,91.19,58.07,37.65,69.05,55.6,87.06,83.78,91.73,97.81,0.087928725,,,10197101,28633,4.81426100126959,2.76010781671159,3,79.0001678466797,0,0
CZE,2005,88.97,76.66,90.09,91.26,58.93,36.91,71.21,55.61,86.27,84.26,86.08,97.58,0.075322575,,,10211216,30481,6.60161752988951,1.85709789109223,3,79.6228408813477,0,0
CZE,2006,89.85,76.81,91.97,91.16,59.48,36.61,72.41,55.58,89.96,87.42,91.96,97.95,0.082476525,,,10238905,32456,6.76693268125427,2.53399258343632,3,80.43603515625,0,0
CZE,2007,89.85,76.45,91.88,91.14,59.68,37.08,72.83,55.52,86.75,83.36,92.24,97.98,0.0744318,,,10298828,34065,5.57033885921025,2.85312437211172,3,82.307487487793,0,0
CZE,2008,89.44,75.53,91.97,91.19,59.51,34.75,72.83,55.56,86.9,83.59,92.12,98.02,0.063194625,0.30614311,1.9121736,10384603,34691,2.68641195092762,6.35866380152374,3,81.8004684448242,0,0
CZE,2009,89.3,76.23,91.79,90.97,59.38,32.94,72.66,55.69,86.93,83.74,91.7,97.98,0.070077625,,,10443936,32887,-4.65733109171755,1.0193773532923,3,81.2990417480469,0,0
CZE,2010,89.44,77.53,91.73,90.71,60.19,31.83,71.88,58.07,84.29,81.37,87.39,97.76,0.07599055,,,10474410,33590,2.43490215904518,1.47272727272729,3,81.8644180297852,0,0
CZE,2011,89.08,75.0,91.61,90.93,60.2,32.57,71.94,58.03,85.7,81.94,92.61,97.79,0.023518275,,,10496088,34111,1.76035962445222,1.91721913635547,3,82.0565719604492,0,0
CZE,2012,89.41,76.93,91.76,90.64,60.43,33.51,72.14,58.13,86.7,83.27,92.24,97.8,0.06783945,,,10510785,33796,-0.785004299003617,3.28762306610408,3,82.8313827514648,0,0
CZE,2013,86.93,75.15,91.67,86.57,59.47,33.57,69.93,58.09,87.93,84.75,92.86,97.9,0.039978625,,,10514272,33769,-0.0459036735515213,1.43829787234043,3,82.7818984985352,0,0
CZE,2014,85.94,74.09,91.58,85.19,59.85,33.68,70.62,58.23,88.54,85.49,92.65,97.93,0.0338484,,,10525347,34497,2.26210289708078,0.343988589646784,3,84.1277770996094,0,0
CZE,2015,85.8,74.14,91.58,85.05,59.8,34.1,70.51,58.21,88.18,85.97,89.0,97.86,0.034819175,,,10546059,36284,5.38838083815307,0.309364548494974,3,84.372314453125,0,0
CZE,2016,85.72,74.26,91.61,85.03,59.67,34.8,70.45,57.93,88.59,85.48,93.14,97.99,0.01860145,,,10566332,37133,2.5372845203138,0.683504209385683,3,84.6905059814453,0,0
CZE,2017,82.58,69.81,86.63,85.48,59.11,35.66,68.28,58.6,87.87,85.33,90.24,97.9,0.034490425,0.22366413,1.8901397,10594438,38949,5.16872430413071,2.45053398460138,3,85.1810302734375,0,0
CZE,2018,81.61,70.72,85.13,84.51,59.05,36.2,68.01,58.68,90.01,87.2,93.15,98.26,0.0311308,,,10629928,40054,3.19865610131447,2.14949494949492,3,84.7817611694336,0,0
CZE,2019,81.01,72.41,83.28,84.46,59.89,36.09,70.15,58.36,88.77,86.42,89.95,98.17,0.070185075,,,10671870,40836,3.02947825716996,2.84787595918047,3,84.850944519043,0,0
DEU,2000,98.98,94.35,99.06,94.55,93.12,43.78,95.88,98.36,85.58,81.81,92.26,97.96,0.0117866,,,82211508,43002,2.91250296366708,1.44026818676794,3,83.1858291625977,0,0
DEU,2001,98.79,94.13,98.94,94.58,92.88,41.53,95.78,98.35,85.4,80.46,96.9,98.25,0.0452439,,,82349925,43651,1.68146848097079,1.98385693617829,3,83.3376922607422,0,0
DEU,2002,98.92,94.27,98.97,94.6,92.86,40.33,95.88,98.43,86.16,81.35,97.06,98.11,0.05870965,,,82488495,43492,-0.197973834771361,1.42080560518857,3,81.7690505981445,0,0
DEU,2003,98.43,94.11,99.0,93.75,92.77,40.03,95.77,98.44,86.56,81.65,97.5,98.26,0.0494755,,,82534176,43163,-0.700116686114356,1.03422776551069,3,84.0341567993164,0,0
DEU,2004,98.48,94.47,99.06,93.7,92.61,39.49,95.66,98.35,87.39,82.77,97.72,98.2,0.050635825,,,82516260,43680,1.17508813160987,1.66573340932676,3,84.4494247436523,0,0
DEU,2005,99.92,99.13,99.82,93.7,92.61,40.24,95.54,98.39,86.95,83.21,93.22,98.09,0.050175075,,,82469422,44025,0.731707163554191,1.54690965159041,3,85.133544921875,0,0
DEU,2006,99.7,98.99,99.94,93.79,93.02,42.55,95.9,98.31,88.11,84.1,96.16,98.27,0.0197683,0.36834618,2.0068073,82376451,45756,3.816441912988,1.57742825864226,3,85.8460388183594,0,0
DEU,2007,99.78,98.87,99.97,93.77,93.17,43.94,95.95,98.25,88.63,84.71,95.89,98.3,0.037043775,,,82266372,47181,2.97645513131597,2.29834179696226,3,87.3943328857422,0,0
DEU,2008,99.81,99.11,100.0,93.77,93.22,45.04,95.94,98.3,88.52,84.61,95.8,98.32,0.0310205,0.40368181,2.08376,82110097,47725,0.95987913356484,2.62838174873985,3,86.9119491577148,0,0
DEU,2009,99.64,99.11,100.0,93.89,93.08,43.07,95.83,98.46,88.52,84.76,95.2,98.36,0.0968248,,,81902307,45122,-5.69383633640285,0.31273762987172,3,86.5359802246094,0,0
DEU,2010,100.0,98.6,99.85,93.75,92.87,41.69,95.67,98.41,88.54,85.23,93.76,98.18,0.022618275,,,81776930,47080,4.17988249873657,1.10380916115812,3,86.5466156005859,0,0
DEU,2011,99.89,98.94,99.88,93.79,92.9,43.04,95.59,98.34,88.97,85.14,96.02,98.08,0.0149656,,,80274983,49843,3.92519270463411,2.07517452479837,3,86.7897720336914,0,0
DEU,2012,99.7,98.89,99.97,93.37,93.08,44.63,95.78,98.35,89.05,85.43,95.64,98.26,0.1073187,,,80425823,49958,0.418497594217598,2.0084909216701,3,86.9961090087891,0,0
DEU,2013,96.75,95.89,94.93,93.32,93.01,45.14,95.7,98.07,89.05,85.23,96.19,98.14,0.08911895,0.45346335,2.4003112,80645605,50040,0.437591303144671,1.5047209800535,3,87.0202407836914,0,0
DEU,2014,96.61,95.77,94.93,93.44,93.02,45.14,95.75,98.11,89.19,85.31,96.38,98.29,0.105243,,,80982500,50933,2.20954343134872,0.906797948515676,3,87.5776062011719,0,0
DEU,2015,96.33,95.55,94.9,92.77,92.99,45.83,95.68,98.16,89.53,86.0,95.49,98.31,0.0660586,,,81686611,51247,1.49193152760772,0.51442053951781,3,87.5308837890625,0,0
DEU,2016,96.42,95.48,94.81,92.75,91.98,46.78,95.75,95.92,90.33,86.5,97.55,98.34,0.08631455,,,82348669,51969,2.22999986782015,0.49174862477081,3,88.1217498779297,0,0
DEU,2017,96.2,94.47,95.87,92.11,91.92,47.28,95.58,95.92,89.98,86.57,95.31,98.4,0.087297775,0.4140712,2.2125089,82657002,53122,2.68023111405891,1.50949655801608,3,88.6172561645508,0,0
